anxiety,fear,nervousness,sadness,suffering,shame,insight,saran,validation
0,1,3,0,2,0,"rasa takut sedikit, gelisah tinggi, penderitaan lumayan","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Alihkan perhatian Anda dengan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, membaca buku, atau mandi air hangat.

3. Hubungi orang terdekat yang Anda percaya untuk berbagi perasaan Anda atau minta dukungan mereka.","Duh, kamu lagi merasa gelisah banget ya, campur sedikit takut dan agak sedih?  Aku ngerti banget,  itu pasti berat banget  rasanya."
0,1,3,0,3,0,"rasa takut sedikit, gelisah tinggi, penderitaan tinggi","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang Anda bisa kendalikan saat ini, seperti mengatur postur tubuh Anda agar rileks atau mendengarkan musik yang menenangkan.

3. Hubungi orang terdekat yang Anda percaya untuk berbagi perasaan Anda atau cari bantuan profesional jika dibutuhkan.","Duh, kamu kayaknya lagi merasa takut, gelisah banget, dan lagi susah banget ya?  Aku ngerti banget kalau lagi kayak gini rasanya berat sekali."
0,2,1,0,1,0,"rasa takut lumayan, gelisah sedikit, penderitaan sedikit","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang bisa Anda kendalikan saat ini, seperti mengambil segelas air atau mendengarkan musik yang menenangkan.

3.  Jika rasa cemas berlanjut, jangan ragu untuk menghubungi teman, keluarga, atau profesional kesehatan mental untuk dukungan.","Kayaknya kamu lagi ngerasain takut, sedikit gelisah, dan mungkin agak sedih ya?  Nggak apa-apa kok merasa begitu,  aku ngerti ini pasti lagi nggak mudah."
0,2,1,0,2,0,"rasa takut lumayan, gelisah sedikit, penderitaan lumayan","1. Cobalah teknik pernapasan dalam:  Hirup napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3.  Hubungi orang terdekat yang Anda percayai atau profesional kesehatan mental jika Anda merasa perlu dukungan tambahan.","Wah, kedengarannya kamu lagi merasa cukup takut dan terbebani ya,  aku mengerti banget kalau sedang menghadapi perasaan seperti ini."
0,2,1,0,3,0,"rasa takut lumayan, gelisah sedikit, penderitaan tinggi","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang Anda syukuri saat ini, sekecil apapun itu.  Ini membantu mengalihkan perhatian dari kecemasan.

3. Lakukan aktivitas yang menenangkan Anda, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.","Duh, kamu lagi ngerasain takut yang lumayan, gelisah sedikit, dan lagi banyak banget penderitaannya ya?  Aku ngerti banget kalau lagi kayak gini rasanya berat banget."
0,2,2,0,1,0,"rasa takut lumayan, gelisah lumayan, penderitaan sedikit","1.  Lakukan teknik pernapasan dalam:  Hirup napas dalam-dalam melalui hidung, tahan beberapa saat, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Fokus pada hal-hal yang Anda syukuri:  Coba pikirkan 3 hal positif dalam hidup Anda saat ini, sekecil apapun.

3.  Gerakkan tubuh Anda:  Jalan kaki singkat atau lakukan peregangan ringan dapat membantu mengurangi ketegangan.","Kayaknya kamu lagi ngerasa agak cemas dan takut ya, ditambah sedikit beban di hati.  Aku ngerti banget,  itu pasti nggak mudah."
0,2,2,0,2,0,"rasa takut lumayan, gelisah lumayan, penderitaan lumayan","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3.  Jika rasa cemas berlanjut atau mengganggu aktivitas harian Anda, jangan ragu untuk menghubungi profesional kesehatan mental.","Wah, kedengarannya kamu lagi merasa takut, gelisah, dan sedikit terbebani ya.  Aku mengerti,  itu pasti nggak mudah."
0,2,2,0,3,0,"rasa takut lumayan, gelisah lumayan, penderitaan tinggi","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal kecil yang dapat Anda kendalikan saat ini, seperti mengambil segelas air atau mendengarkan musik yang menenangkan.

3. Hubungi orang terdekat yang Anda percaya atau profesional kesehatan mental jika Anda merasa kewalahan.","Duh, kayaknya kamu lagi ngerasain beban yang berat banget ya, antara takut, gelisah, dan sedihnya luar biasa;  aku ngerti banget kalau kondisi kayak gini bikin melelahkan."
0,2,3,0,1,0,"rasa takut lumayan, gelisah tinggi, penderitaan sedikit","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa detik, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3.  Alihkan perhatian Anda ke sesuatu yang positif dan menyenangkan, misalnya, ingat momen bahagia atau rencanakan aktivitas yang Anda nantikan.","Wah, kamu lagi merasa cukup takut dan sangat gelisah ya?  Aku ngerti banget kalau keadaan seperti ini pasti berat banget."
0,2,3,0,2,0,"rasa takut lumayan, gelisah tinggi, penderitaan lumayan","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang Anda bisa kendalikan saat ini, seperti mengambil minuman hangat atau mendengarkan musik yang menenangkan.

3. Jika rasa cemas Anda mengganggu aktivitas sehari-hari, jangan ragu untuk mencari bantuan profesional dari terapis atau konselor.","Duh, kamu kayaknya lagi merasa takut dan gelisah banget ya, ditambah lagi lagi merasa sedih.  Aku ngerti banget kalau lagi berada di kondisi kayak gini pasti berat banget."
0,2,3,0,3,0,"rasa takut lumayan, gelisah tinggi, penderitaan tinggi","1. Cobalah teknik pernapasan dalam: Hirup napas dalam-dalam melalui hidung, tahan beberapa detik, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang dapat Anda kendalikan saat ini: Misalnya, minum air, makan camilan sehat, atau mendengarkan musik yang menenangkan.

3.  Hubungi seseorang yang Anda percaya: Berbagi perasaan Anda dapat meringankan beban dan membantu Anda merasa lebih tenang.","Duh, kayaknya kamu lagi ngerasain takut, gelisah, dan sedih banget ya?  Aku ngerti banget kalau lagi begini rasanya berat sekali."
0,3,1,0,1,0,"rasa takut tinggi, gelisah sedikit, penderitaan sedikit","1. Cobalah teknik pernapasan dalam:  Hirup perlahan melalui hidung, tahan beberapa detik, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang Anda bisa kendalikan saat ini:  Misalnya, apa yang bisa Anda lihat, dengar, atau raba di sekitar Anda.

3. Minum air putih dan lakukan peregangan ringan untuk membantu merilekskan tubuh.","Yah,  kelihatannya kamu lagi merasa agak takut dan sedikit gelisah,  nggak apa-apa kok merasa seperti itu,  semua orang pasti pernah mengalaminya."
0,3,1,0,2,0,"rasa takut tinggi, gelisah sedikit, penderitaan lumayan","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang Anda bisa kendalikan saat ini, seperti pernapasan Anda atau kegiatan sederhana yang bisa Anda lakukan.

3.  Cari aktivitas yang menenangkan bagi Anda, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.","Duh, kamu lagi merasa takut, agak gelisah, dan sedikit terbebani ya?  Aku ngerti banget,  itu pasti nggak mudah."
0,3,1,0,3,0,"rasa takut tinggi, gelisah sedikit, penderitaan tinggi","1. Cobalah teknik pernapasan dalam: Hirup perlahan melalui hidung, tahan beberapa detik, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang dapat Anda kendalikan saat ini, seperti pernapasan Anda atau sesuatu yang Anda lihat di sekitar Anda.

3. Hubungi orang yang Anda percayai atau cari dukungan dari layanan krisis jika dibutuhkan.","Rasanya pasti berat banget ya, ngerasain takut, gelisah, dan sedih sekaligus;  aku ngerti banget kalau lagi kayak gini rasanya susah banget."
0,3,2,0,1,0,"rasa takut tinggi, gelisah lumayan, penderitaan sedikit","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal di sekitar Anda yang dapat Anda lihat, dengar, dan rasakan.  Ini dapat membantu Anda kembali ke ""masa kini"" dan mengurangi kecemasan.

3. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.","Wah,  kamu lagi merasa agak cemas dan sedikit takut ya,  aku mengerti kok,  itu pasti nggak mudah dihadapi."
0,3,2,0,2,0,"rasa takut tinggi, gelisah lumayan, penderitaan lumayan","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang Anda bisa kendalikan saat ini, misalnya, apa yang Anda lihat, dengar, dan rasakan di sekitar Anda.

3. Lakukan aktivitas yang menenangkan Anda, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.","Wah, kamu lagi merasa takut ketinggian, agak gelisah, dan sedikit terbebani ya?  Aku mengerti banget, menghadapi hal-hal begitu pasti nggak mudah."
0,3,2,0,3,0,"rasa takut tinggi, gelisah lumayan, penderitaan tinggi","1. Fokus pada pernapasan Anda:  Hirup dalam-dalam melalui hidung, tahan sebentar, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Cari aktivitas yang menenangkan: Dengarkan musik yang menenangkan, mandi air hangat, atau baca buku yang Anda sukai.

3. Hubungi orang terdekat: Bicarakan perasaan Anda dengan seseorang yang Anda percayai, atau hubungi hotline krisis jika dibutuhkan.","Wah, sepertinya kamu lagi merasa sangat takut dan terbebani banget ya,  aku mengerti ini pasti sedang  menyakitkan."
0,3,3,0,1,0,"rasa takut tinggi, gelisah tinggi, penderitaan sedikit","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa detik, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang Anda bisa kendalikan saat ini, misalnya, aktivitas sederhana seperti minum air atau mendengarkan musik yang menenangkan.

3. Jika rasa cemas berlanjut atau mengganggu aktivitas sehari-hari, jangan ragu untuk menghubungi profesional kesehatan mental untuk mendapatkan dukungan lebih lanjut.","Kebayang ya, lagi merasa takut dan gelisah banget, meskipun nggak terlalu menderita.  Aku ngerti kok,  itu pasti nggak mudah."
0,3,3,0,2,0,"rasa takut tinggi, gelisah tinggi, penderitaan lumayan","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang Anda bisa kendalikan saat ini, seperti pernapasan Anda atau sesuatu yang Anda lihat di sekitar Anda.

3.  Cari aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.","Wah, kedengarannya kamu lagi merasa sangat takut dan gelisah, dan itu memang menyakitkan ya.  Aku mengerti banget kalau keadaan seperti ini berat banget dihadapi."
0,3,3,0,3,0,"rasa takut tinggi, gelisah tinggi, penderitaan tinggi","1. Fokus pada pernapasan Anda: Hirup napas dalam-dalam, tahan beberapa saat, lalu hembuskan perlahan. Ulangi beberapa kali.  

2. Cari kegiatan yang menenangkan:  Dengarkan musik yang menenangkan, mandi air hangat, atau lakukan aktivitas yang Anda sukai.

3. Hubungi seseorang yang Anda percayai: Berbicara dengan teman, keluarga, atau profesional kesehatan mental dapat membantu meredakan kecemasan.","Wah, kamu lagi merasa sangat takut, gelisah, dan sedih ya?  Aku mengerti banget kalau ini pasti berat banget buat kamu."
0,1,1,0,0,1,"rasa takut sedikit, gelisah sedikit, rasa malu sedikit","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa detik, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Alihkan perhatian Anda dengan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, membaca buku, atau berjalan-jalan santai.

3.  Ingatkan diri Anda bahwa perasaan ini sementara dan akan berlalu. Anda kuat dan mampu menghadapinya.","Wah, kayaknya kamu lagi ngerasain sedikit takut, gelisah, dan malu ya?  Aku ngerti banget,  itu pasti  nggak mudah."
0,1,1,0,0,2,"rasa takut sedikit, gelisah sedikit, rasa malu lumayan","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, membaca buku, atau mandi air hangat.

3. Ingatkan diri Anda bahwa perasaan ini sementara dan akan berlalu.  Anda kuat dan mampu menghadapinya.","Wah, kayaknya kamu lagi ngerasain sedikit takut, gelisah, dan agak malu ya?  Aku ngerti banget,  itu pasti nggak mudah."
0,1,1,0,0,3,"rasa takut sedikit, gelisah sedikit, rasa malu tinggi","1. Cobalah teknik pernapasan dalam:  Hirup napas dalam-dalam melalui hidung, tahan beberapa saat, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan:  Dengarkan musik yang menenangkan, mandi air hangat, atau baca buku yang Anda sukai.

3. Berbicara dengan seseorang yang Anda percayai:  Berbagi perasaan Anda dapat membantu mengurangi beban emosional.","Wah, kayaknya kamu lagi ngerasain campuran rasa takut, gelisah, dan mungkin agak malu ya?  Aku ngerti banget, situasi kayak gini emang bisa bikin nggak nyaman."
0,1,2,0,0,1,"rasa takut sedikit, gelisah lumayan, rasa malu sedikit","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, membaca buku, atau mandi air hangat.

3. Ingatlah bahwa perasaan ini sementara dan akan berlalu. Bersikaplah baik pada diri sendiri.","Kayaknya kamu lagi ngerasa agak gelisah dan sedikit takut serta malu ya?  Aku ngerti banget,  itu pasti lagi nggak mudah."
0,1,2,0,0,2,"rasa takut sedikit, gelisah lumayan, rasa malu lumayan","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3. Ingatlah bahwa perasaan ini sementara dan akan berlalu. Bersikaplah baik pada diri sendiri dan izinkan diri Anda untuk merasakan apa yang Anda rasakan.","Wah, kamu lagi merasa agak takut, gelisah, dan sedikit malu ya?  Aku ngerti banget, situasi kayak gini pasti bikin nggak nyaman."
0,1,2,0,0,3,"rasa takut sedikit, gelisah lumayan, rasa malu tinggi","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3. Ingatlah bahwa perasaan ini sementara. Berikan diri Anda izin untuk merasakannya tanpa menghakimi, dan percayalah bahwa Anda dapat melewatinya.","Wah, kamu lagi merasa agak takut, cukup gelisah, dan malu banget ya?  Aku ngerti banget kalau lagi kayak gini rasanya berat."
0,1,3,0,0,1,"rasa takut sedikit, gelisah tinggi, rasa malu sedikit","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Alihkan perhatian Anda ke sesuatu yang menenangkan, seperti mendengarkan musik yang menenangkan, membaca buku, atau melihat foto-foto yang menyenangkan.

3. Ingatkan diri Anda bahwa perasaan ini sementara dan akan berlalu. Anda kuat dan mampu menghadapinya.","Wah, kayaknya kamu lagi ngerasain gelisah banget ya,  campur sedikit takut dan malu;  nggak apa-apa kok merasa seperti itu,  semua orang pernah mengalaminya."
0,1,3,0,0,2,"rasa takut sedikit, gelisah tinggi, rasa malu lumayan","1. Cobalah teknik pernapasan dalam:  hirup perlahan melalui hidung, tahan beberapa detik, hembuskan pelan melalui mulut. Ulangi beberapa kali.

2.  Alihkan perhatian Anda pada sesuatu yang menenangkan: dengarkan musik yang menenangkan, perhatikan alam sekitar, atau fokus pada sentuhan fisik yang menenangkan seperti memegang benda bertekstur lembut.

3.  Ingatlah bahwa perasaan ini sementara.  Kecemasan datang dan pergi. Bersikaplah sabar pada diri sendiri dan biarkan perasaan ini berlalu.","Wah, kamu lagi merasa agak takut, gelisah banget, dan sedikit malu ya?  Aku ngerti banget,  ngalamin hal kayak gitu pasti berat."
0,1,3,0,0,3,"rasa takut sedikit, gelisah tinggi, rasa malu tinggi","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal di sekitar Anda yang bisa Anda lihat, dengar, dan rasakan.  Ini membantu membumi dan mengurangi rasa gelisah.

3. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.","Wah, sepertinya kamu lagi merasa cukup gelisah dan malu, ditambah sedikit rasa takut ya?  Aku mengerti,  itu pasti nggak mudah."
