anxiety,fear,nervousness,sadness,suffering,shame, insight, saran
0,0,1,0,3,2,"Gelisa sedikit, takut sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, tapi nggak sampai mengganggu banyak.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,0,1,0,3,3,"Gelisa sedikit, takut sedikit, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk melakukan hal-hal yang bisa bikin kamu merasa lebih rileks, seperti jalan-jalan atau berbicara dengan teman yang bisa bantu kamu merasa lebih tenang."
0,0,2,0,1,1,"Gelisa sedikit, takut lumayan, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh besar ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk refleksi diri atau melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
0,0,2,0,1,2,"Gelisa sedikit, takut lumayan, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa bantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,0,2,0,1,3,"Gelisa sedikit, takut lumayan, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu bisa ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik, atau lakukan hal-hal yang bisa bikin kamu merasa lebih tenang."
0,0,2,0,2,1,"Gelisa sedikit, takut lumayan, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai mengganggu banyak hal.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
0,0,2,0,2,2,"Gelisa sedikit, takut lumayan, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa bantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,0,2,0,2,3,"Gelisa sedikit, takut lumayan, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu bisa banget ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik, atau lakukan hal-hal yang bisa bikin kamu merasa lebih tenang."
0,0,2,0,3,1,"Gelisa sedikit, takut lumayan, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh besar ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
0,0,2,0,3,2,"Gelisa sedikit, takut lumayan, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa membantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,0,2,0,3,3,"Gelisa sedikit, takut lumayan, dan kesedihan kamu cukup tinggi. Kamu merasa tertekan dengan beberapa hal, dan itu bisa banget ngaruh ke perasaan kamu.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri."
0,0,3,0,1,1,"Gelisa sedikit, takut tinggi, dan sedikit kesedihan. Kamu mungkin merasa tertekan dengan ketakutan yang ada, tapi gelisah kamu nggak terlalu mengganggu perasaan kamu.","Cobalah untuk fokus pada langkah-langkah kecil yang bisa kamu ambil dan beri waktu buat diri kamu untuk beristirahat atau melakukan hal yang bikin kamu merasa lebih baik."
0,0,3,0,1,2,"Gelisa sedikit, takut tinggi, dan kesedihan kamu lumayan. Kamu mungkin merasa tertekan dengan ketakutan yang besar dan sedikit kecewa, tapi nggak sampai ngaruh banyak.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,0,3,0,1,3,"Takut tinggi, gelisah tinggi, dan sedikit kesedihan. Kamu merasa sangat tertekan dengan perasaan yang nggak pasti dan ketakutan yang ada.","Fokus pada hal-hal kecil yang bisa kamu kendalikan, dan berbicara dengan seorang teman atau profesional untuk memberikan perspektif yang lebih positif."
0,0,3,0,2,1,"Takut tinggi, gelisah tinggi, dan sedikit kesedihan. Kamu mungkin merasa cemas dengan ketakutan yang ada, dan sedikit kecewa bisa menambah beban di pikiran kamu.","Fokus pada langkah-langkah kecil yang bisa kamu kendalikan, dan beri waktu buat diri kamu untuk lebih rileks. Ngobrol dengan teman atau seseorang yang kamu percayai bisa membantu."
0,0,3,0,2,2,"Takut tinggi, gelisah tinggi, dan kesedihan kamu lumayan. Kamu mungkin merasa sangat tertekan dengan ketakutan dan perasaan kecewa yang ada.","Cobalah untuk berbicara dengan seseorang yang bisa memberikan perspektif lebih baik atau lakukan hal-hal yang bisa membantu kamu merasa lebih rileks."
0,0,3,0,2,3,"Takut tinggi, gelisah tinggi, dan kesedihan kamu cukup tinggi. Semua perasaan ini bisa sangat mengganggu perasaan kamu dan menyebabkan banyak tekanan.","Cobalah untuk mencari dukungan dari seorang profesional atau berbicara dengan seseorang yang kamu percayai untuk membantu mengurangi tekanan yang kamu rasakan."
0,0,3,0,3,1,"Takut tinggi, gelisah tinggi, dan sedikit kesedihan. Ketakutan yang besar dan perasaan kecewa bisa membuat kamu merasa sangat tertekan dan penuh kecemasan.","Cobalah untuk fokus pada langkah kecil yang bisa kamu ambil dan berbicara dengan seorang teman atau seorang profesional untuk memberi perspektif yang lebih positif dan menenangkan kamu."
0,0,3,0,3,2,"Takut tinggi, gelisah tinggi, dan kesedihan kamu lumayan. Kamu merasa sangat tertekan dengan ketakutan yang ada, dan sedikit kecewa menambah beban di perasaan kamu.","Cobalah untuk fokus pada hal-hal yang bisa kamu kendalikan, beri waktu buat diri kamu untuk lebih rileks, dan berbicara dengan seseorang yang bisa membantu kamu merasa lebih tenang."
0,0,3,0,3,3,"Takut tinggi, gelisah tinggi, dan kesedihan kamu cukup tinggi. Semua perasaan ini bikin kamu merasa sangat tertekan dan penuh kecemasan.","Cobalah untuk mencari dukungan dari seorang psikolog atau terapis untuk membantu mengatasi perasaan tertekan ini dan memberikan perspektif yang lebih positif."
0,0,0,1,1,1,"Gelisa sedikit, takut sedikit, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan aktivitas yang bisa bikin kamu merasa lebih rileks."
0,0,0,1,1,2,"Gelisa sedikit, takut sedikit, dan rasa sakit kamu lumayan. Mungkin kamu merasa sedikit kecewa atau tertekan dengan beberapa hal, tapi nggak sampai ngaruh besar.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,0,0,1,1,3,"Gelisa sedikit, takut sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa kecewa dengan beberapa hal, tapi nggak sampai mengganggu banyak.","Cobalah untuk melakukan hal-hal yang bikin kamu merasa lebih rileks, seperti jalan-jalan atau berbicara dengan teman yang bisa bantu kamu merasa lebih tenang."
0,0,0,1,2,1,"Gelisa sedikit, takut sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, tapi nggak sampai ngaruh besar ke perasaan kamu.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau berbicara dengan seseorang yang bisa membantu kamu merasa lebih tenang."
0,0,0,1,2,2,"Gelisa sedikit, takut sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa bantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,0,0,1,2,3,"Gelisa sedikit, takut sedikit, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu bisa banget ngaruh ke perasaan kamu.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri."
0,0,0,1,3,1,"Gelisa sedikit, takut sedikit, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh besar ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
0,0,0,1,3,2,"Gelisa sedikit, takut sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,0,0,1,3,3,"Gelisa sedikit, takut sedikit, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk melakukan hal-hal yang bisa bikin kamu merasa lebih rileks, seperti jalan-jalan atau berbicara dengan teman yang bisa bantu kamu merasa lebih tenang."
0,0,0,2,1,1,"Gelisa sedikit, takut lumayan, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk refleksi diri atau melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
0,0,0,2,1,2,"Gelisa sedikit, takut lumayan, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa bantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,0,0,2,1,3,"Gelisa sedikit, takut lumayan, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu bisa menambah beban di perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri."
0,0,0,2,2,1,"Gelisa sedikit, takut lumayan, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk refleksi diri atau melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
0,0,0,2,2,2,"Gelisa sedikit, takut lumayan, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa membantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,0,0,2,2,3,"Kesedihan kamu lumayan, rasa sakit lumayan, dan rasa malu cukup tinggi. Kamu mungkin merasa sangat tertekan dengan beberapa hal yang terjadi, dan itu bisa mempengaruhi mood kamu.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri untuk menenangkan pikiran."
0,0,0,2,3,1,"Kesedihan kamu lumayan, rasa sakit tinggi, dan rasa malu sedikit. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal yang terjadi, tapi nggak sampai mengganggu banyak.","Cobalah untuk melakukan hal-hal yang bikin kamu merasa lebih rileks, seperti jalan-jalan atau berbicara dengan teman yang bisa bantu kamu merasa lebih tenang."
0,0,0,2,3,2,"Kesedihan kamu lumayan, rasa sakit tinggi, dan rasa malu lumayan. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa bantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,0,0,2,3,3,"Kesedihan kamu lumayan, rasa sakit tinggi, dan rasa malu tinggi. Kamu merasa sangat tertekan dengan perasaan kecewa dan ketakutan yang ada.","Cobalah untuk mencari dukungan dari seorang profesional atau berbicara dengan seseorang yang bisa memberi perspektif lebih positif dan menenangkan kamu."
0,0,0,3,1,1,"Kesedihan tinggi, rasa sakit sedikit, dan rasa malu sedikit. Kamu merasa sangat tertekan dengan perasaan yang ada, tapi gelisah kamu nggak terlalu mengganggu perasaan kamu.","Fokus pada langkah-langkah kecil yang bisa kamu ambil, dan beri waktu buat diri kamu untuk beristirahat atau melakukan hal yang bikin kamu merasa lebih baik."
0,0,0,3,1,2,"Kesedihan tinggi, rasa sakit sedikit, dan rasa malu lumayan. Kamu merasa sangat tertekan dengan perasaan kecewa dan rasa malu yang ada.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,0,0,3,1,3,"Kesedihan tinggi, rasa sakit sedikit, dan rasa malu tinggi. Ketakutan yang tinggi dan rasa malu bisa bikin kamu merasa sangat tertekan dan penuh kecemasan.","Cobalah untuk fokus pada langkah kecil yang bisa kamu ambil, dan berbicara dengan seorang profesional atau teman yang bisa memberi perspektif lebih positif dan menenangkan kamu."
0,0,0,3,2,1,"Kesedihan tinggi, rasa sakit lumayan, dan rasa malu sedikit. Kamu mungkin merasa sangat tertekan dengan perasaan kecewa dan rasa malu, tapi itu nggak sampai mengganggu banyak hal.","Fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk lebih rileks. Ngobrol dengan seseorang yang kamu percayai bisa bantu banget."
0,0,0,3,2,2,"Kesedihan tinggi, rasa sakit lumayan, dan rasa malu lumayan. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa membantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,0,0,3,2,3,"Kesedihan tinggi, rasa sakit lumayan, dan rasa malu tinggi. Semua perasaan ini bikin kamu merasa sangat tertekan dan penuh kecemasan.","Cobalah untuk mencari dukungan dari seorang profesional atau berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri."
0,0,0,3,3,1,"Kesedihan tinggi, rasa sakit tinggi, dan rasa malu sedikit. Semua perasaan ini bikin kamu merasa sangat tertekan dan penuh kecemasan.","Cobalah untuk fokus pada langkah kecil yang bisa kamu ambil dan berbicara dengan seorang teman atau seorang profesional untuk memberi perspektif yang lebih positif dan menenangkan kamu."
0,0,0,3,3,2,"Kesedihan tinggi, rasa sakit tinggi, dan rasa malu lumayan. Kamu merasa sangat tertekan dengan perasaan kecewa, rasa sakit, dan rasa malu yang ada.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri untuk menenangkan pikiran."
0,0,0,3,3,3,"Kesedihan tinggi, rasa sakit tinggi, dan rasa malu tinggi. Semua perasaan ini bisa sangat mengganggu perasaan kamu dan menyebabkan banyak tekanan.","Cobalah untuk mencari dukungan dari seorang psikolog atau terapis untuk membantu mengatasi perasaan tertekan ini dan memberikan perspektif yang lebih positif."
